,country,name,full_name,isin,currency,symbol
36704,vietnam,Sai Gon Phu Tho Beer,Sai Gon Phu Tho Beer JSC,VN000000BSP2,VND,BSP
36705,vietnam,Railway Transport,Railway Transport and Trade JSC,VN000000RAT8,VND,RAT
36706,vietnam,Dongthap Trading,Dongthap Trading Corp,VN000000FDG4,VND,FDG
36707,vietnam,Faros Construction,Faros Construction Corp,VN000000ROS1,VND,ROS
36708,vietnam,Vnsteel Hanoi Steel,Vnsteel Hanoi Steel Corp,VN000000HMG1,VND,HMG
36709,vietnam,Yen Lao Railway,Yen Lao Railway JSC,VN000000YRC4,VND,YRC
36710,vietnam,Viet Nam Vegetable Oils,Viet Nam Vegetable Oils Industry Corp,VN000000VOC7,VND,VOC
36711,vietnam,Bien Hoa Building Materials,Bien Hoa Building Materials Production and Construction JSC,VN000000VLB5,VND,VLB
36712,vietnam,Hai Phong Thermal Power,Hai Phong Thermal Power JSC,VN000000HND6,VND,HND
36713,vietnam,Lilama 69-3,Lilama 69-3 JSC,VN000000L631,VND,L63
36714,vietnam,Hoang Huy Investment,Hoang Huy Investment Financial,VN000000TCH5,VND,TCH
36715,vietnam,Dong A Hotel Group,Dong A Hotel Group JSC,VN000000DAH3,VND,DAH
36716,vietnam,Saigon Train,Saigon Train JSC,VN000000SHX3,VND,SHX
36717,vietnam,Tien Thanh Service,Tien Thanh Service and Trading JSC,VN000000TTH9,VND,TTH
36718,vietnam,Hanoi Beer Alcohol,Hanoi Beer Alcohol and Beverage JSC,VN000000BHN0,VND,BHN
36719,vietnam,Saigon Traffic Construction,Saigon Traffic Construction JSC,VN000000GTS3,VND,GTS
36720,vietnam,Lilama 45.1,Lilama 45.1 JSC,VN000000L458,VND,L45
36721,vietnam,Vinacomin Viet Bac Mining,Vinacomin Viet Bac Mining Industry Holding Corp,VN000000MVB3,VND,MVB
36722,vietnam,Phu Bai Spinning Mill,Phu Bai Spinning Mill JSC,VN000000SPB2,VND,SPB
36723,vietnam,Central Pharmaceutical N3,Central Pharmaceutical N3 JSC,VN000000TW39,VND,TW3
36724,vietnam,Vissan,Vissan JSC,VN000000VSN5,VND,VSN
36725,vietnam,Dong Nai Material,Dong Nai Material & Building Investment JSC,VN000000DND5,VND,DND
36726,vietnam,Power Construction No 1,Power Construction JSC No 1,VN000000PC11,VND,PC1
36727,vietnam,Airports Corporation of Viet Nam,Airports Corporation of Viet Nam,VN000000ACV6,VND,ACV
36728,vietnam,Saigon Passenger Transport JSC,Saigon Passenger Transport JSC,VN000000BSG1,VND,BSG
36729,vietnam,Vinaconex Water Supply JSC,Vinaconex Water Supply JSC,VN000000VCW0,VND,VCW
36730,vietnam,Halang Railway,Halang Railway JSC,VN000000HLR0,VND,HLR
36731,vietnam,An Giang Agriculture and Foods,An Giang Agriculture and Foods Import-Export JSC,VN000000AFX5,VND,AFX
36732,vietnam,Cholimex Food,Cholimex Food JSC,VN000000CMF4,VND,CMF
36733,vietnam,Hanoi Entertainment Services,Hanoi Entertainment Services Corp,VN000000HES3,VND,HES
36734,vietnam,Hanoi Water Supply 2,Hanoi Water Supply Number 2 JSC,VN000000NS23,VND,NS2
36735,vietnam,Railway Construction,Railway Construction Corporation JSC,VN000000RCC0,VND,RCC
36736,vietnam,Saigon Beer Alcohol Beverage,Saigon Beer Alcohol Beverage Corp,VN000000SAB4,VND,SAB
36737,vietnam,Electromechanics Materials,Electromechanics Materials JSC,VN000000CVC2,VND,CVC
36738,vietnam,Dong Nai,Dong Nai JSC of Agricultural Material,VN000000DOC5,VND,DOC
36739,vietnam,Vinacomin Power,Vinacomin Power Holding Corp,VN000000DTK7,VND,DTK
36740,vietnam,Hydraulic Engineering II,Hydraulic Engineering Consultant Corp II,VN000000HEC7,VND,HEC
36741,vietnam,Hanel Plastics,Hanel Plastics JSC,VN000000HNP0,VND,HNP
36742,vietnam,Nam Tan Uyen,Nam Tan Uyen JSC,VN000000NTC3,VND,NTC
36743,vietnam,Petrovietnam Machinery Tech,Petrovietnam Machinery Technology JSC,VN000000PVM3,VND,PVM
36744,vietnam,Pacific Petroleum Transport,Pacific Petroleum Transportation JSC,VN000000PVP6,VND,PVP
36745,vietnam,Quang Ngai Sugar,Quang Ngai Sugar JSC,VN000000QNS5,VND,QNS
36746,vietnam,Sonadezi Environment,Sonadezi Environment JSC,VN000000SZE5,VND,SZE
36747,vietnam,Vinaconex Power Development,Vinaconex Power Development and Construction Investment JSC,VN000000VCP4,VND,VCP
36748,vietnam,Vina Printing and Trading,Vina Printing and Trading Corp,VN000000VPR2,VND,VPR
36749,vietnam,An Giang Fruit-Vegetables,An Giang Fruit-Vegetables & Foodstuff JSC,VN000000ANT7,VND,ANT
36750,vietnam,36 Corp,36 Corp,VN000000G367,VND,G36
36751,vietnam,Mitraco Livestock,Mitraco Livestock JSC,VN000000MLS8,VND,MLS
36752,vietnam,Saigon Nghetinh Beer,Saigon Nghetinh Beer JSC,VN000000SB19,VND,SB1
36753,vietnam,Viet Nam Seaproducts,Viet Nam Seaproducts Joint Stock Corp,VN000000SEA8,VND,SEA
36754,vietnam,Thi Nai Port,Thi Nai Port JSC,VN000000TNP5,VND,TNP
36755,vietnam,No Va Land Invest,No Va Land Investment Group Corp,VN000000NVL0,VND,NVL
36756,vietnam,Viet Thai Electric,Viet Thai Electric Cable Corp,VN000000VTH5,VND,VTH
36757,vietnam,Binh Duong PP Pack,Binh Duong PP Pack Making JSC,VN000000HBD1,VND,HBD
36758,vietnam,Hanoi Construction Invest,Hanoi Construction Investment JSC,VN000000HCI8,VND,HCI
36759,vietnam,Hanoi Electromechanical,Hanoi Electromechanical Manufacturing JSC,VN000000HEM6,VND,HEM
36760,vietnam,Hanoi Fuel,Hanoi Fuel JSC,VN000000HFC4,VND,HFC
36761,vietnam,Hoa Viet,Hoa Viet JSC,VN000000HJC6,VND,HJC
36762,vietnam,Ha Tien Packaging,Ha Tien Packaging JSC,VN000000HKP6,VND,HKP
36763,vietnam,Ha Noi Transport Station,Ha Noi Transport Station JSC,VN000000HNB0,VND,HNB
36764,vietnam,Ha Noi Tram,Ha Noi Tram JSC,VN000000HNT2,VND,HNT
36765,vietnam,HPT Vietnam,HPT Vietnam Corp,VN000000HPT7,VND,HPT
36766,vietnam,Hanoi Railway Transport,Hanoi Railway Transport JSC,VN000000HRT3,VND,HRT
36767,vietnam,HUD4 Investment,HUD4 Investment and Construction JSC,VN000000HU43,VND,HU4
36768,vietnam,IDICO,IDICO Investment Construction Oil and Natural Gas JSC,VN000000ICN6,VND,ICN
36769,vietnam,Interfood Shareholding,Interfood Shareholding Co,VN000000IFS8,VND,IFS
36770,vietnam,Aviation Printing,Aviation Printing JSC,VN000000IHK1,VND,IHK
36771,vietnam,Mechanical and Industrial,Mechanical and Industrial Construction JSC,VN000000IME4,VND,IME
36772,vietnam,Idico Srok Phu Mieng Hydropower,Idico Srok Phu Mieng Hydropower JSC,VN000000ISH4,VND,ISH
36773,vietnam,Tan Cang Song,Tan Cang Song Than ICD JSC,VN000000IST9,VND,IST
36774,vietnam,Khanh Hoa Power Centrifugal,Khanh Hoa Power Centrifugal Concrete JSC,VN000000KCE1,VND,KCE
36775,vietnam,Thang Long Metal Wares,Thang Long Metal Wares JSC,VN000000KTL0,VND,KTL
36776,vietnam,Long Khanh Water Supply,Long Khanh Water Supply JSC,VN000000LKW4,VND,LKW
36777,vietnam,PC3 Investment,PC3 Investment JSC,VN000000PIC1,VND,PIC
36778,vietnam,FPT Securities,FPT Securities JSC,VN000000FTS5,VND,FTS
36779,vietnam,Thua Thien Hue Construct,Thua Thien Hue Construction Transportation JSC,VN000000GTH6,VND,GTH
36780,vietnam,Hiep Khanh Tea,Hiep Khanh Tea JSC,VN000000HKT8,VND,HKT
36781,vietnam,Industrial Construction,Industrial Construction and Investment JSC,VN000000ICI6,VND,ICI
36782,vietnam,Electrical Devices No1,Electrical Devices JSC No1,VN000000KIP4,VND,KIP
36783,vietnam,Masan Consumer,Masan Consumer Corp,VN000000MCH0,VND,MCH
36784,vietnam,Masan Resources,Masan Resources Corp,VN000000MSR5,VND,MSR
36785,vietnam,Hatinh Minerals Trading,Hatinh Minerals and Trading Joint Stock Corp,VN000000MTA9,VND,MTA
36786,vietnam,Noi Bai Catering,Noi Bai Catering Services JSC,VN000000NCS5,VND,NCS
36787,vietnam,North Electrictiy No2,North Electrictiy Development and Investment JSC No2,VN000000ND20,VND,ND2
36788,vietnam,Ngoc Nghia Industry,Ngoc Nghia Industry Service Trading JSC,VN000000NNG7,VND,NNG
36789,vietnam,Ninh Thuan Water,Ninh Thuan Water Supply JSC,VN000000NNT0,VND,NNT
36790,vietnam,Ha Noi Water No 3,Ha Noi Water Manufacturing JSC No 3,VN000000NS31,VND,NS3
36791,vietnam,Petrolimex Equipment,Petrolimex Equipment JSC,VN000000PEQ0,VND,PEQ
36792,vietnam,Telvina Vietnam,Telvina Vietnam Communication JSC,VN000000PMT7,VND,PMT
36793,vietnam,Phu Nhuan Tech,Phu Nhuan Technical Construction JSC,VN000000PNT5,VND,PNT
36794,vietnam,PTSC Offshore,PTSC Offshore Services JSC,VN000000POS5,VND,POS
36795,vietnam,Petrolimex Hatay,Petrolimex Hatay Transportation and Service JSC,VN000000PTH7,VND,PTH
36796,vietnam,PV Oil Lube,PV Oil Lube JSC,VN000000PVO9,VND,PVO
36797,vietnam,Que Phong Hydropower,Que Phong Hydropower JSC,VN000000QPH3,VND,QPH
36798,vietnam,Quy Nhon New Port,Quy Nhon New Port JSC,VN000000QSP0,VND,QSP
36799,vietnam,Tan Bien Rubber,Tan Bien Rubber JSC,VN000000RTB6,VND,RTB
36800,vietnam,Song Da 8,Song Da 8 JSC,VN000000SD82,VND,SD8
36801,vietnam,Saigon Shipping,Saigon Shipping JSC,VN000000SGS5,VND,SGS
36802,vietnam,Saigon Co.op,Saigon Co.op Investment Development JSC,VN000000SID3,VND,SID
36803,vietnam,Supan 2 Hydropower,Supan 2 Hydropower JSC,VN000000SP21,VND,SP2
36804,vietnam,Sai Gon Packaging,Sai Gon Packaging JSC,VN000000SPA4,VND,SPA
36805,vietnam,DaNang Seaproducts,DaNang Seaproducts Import Export Corp,VN000000SPD8,VND,SPD
36806,vietnam,Sai Gon Railway,Sai Gon Railway Transport JSC,VN000000SRT0,VND,SRT
36807,vietnam,Saigon Seaproducts,Saigon Seaproducts Import Export JSC,VN000000SSN1,VND,SSN
36808,vietnam,Southern Waterborne,Southern Waterborne Transport Corp,VN000000SWC6,VND,SWC
36809,vietnam,Bentre Transportation,Bentre Transportation Works Contruction JSC,VN000000TBT2,VND,TBT
36810,vietnam,Thu Duc Steel,Thu Duc Steel JSC,VN000000TDS0,VND,TDS
36811,vietnam,Vinacomin Northern Coal,Vinacomin Northern Coal Trading JSC,VN000000TMB7,VND,TMB
36812,vietnam,Top One Allot,Top One Allot JSC,VN000000TOP3,VND,TOP
36813,vietnam,Sai Gon Transport,Sai Gon Transportation Parking JSC,VN000000TPS4,VND,TPS
36814,vietnam,Tracimexco Supply Chains,Tracimexco Supply Chains and Agency Services JSC,VN000000TRS0,VND,TRS
36815,vietnam,Thanh Tri Garment,Thanh Tri Garment JSC,VN000000TTG1,VND,TTG
36816,vietnam,Tra Vinh Urban,Tra Vinh Urban Project JSC,VN000000TVU8,VND,TVU
36817,vietnam,No 25 Central Pharma,No 25 Central Pharmaceutical JSC,VN000000UPH5,VND,UPH
36818,vietnam,Vietnam National Textile,Vietnam National Textile and Garment Group,VN000000VGT7,VND,VGT
36819,vietnam,Viet Nam Intl Bank,Viet Nam International Commercial Joint Stock Bank,VN000000VIB1,VND,VIB
36820,vietnam,Viet Nam Forestry,Viet Nam Forestry Corporation JSC,VN000000VIF2,VND,VIF
36821,vietnam,Vietnam Foreign Trade,Vietnam Foreign Trade Forwarding and Warehousing JSC,VN000000VIN6,VND,VIN
36822,vietnam,Khanh Hoa Mineral Water,Khanh Hoa Mineral Water JSC,VN000000VKD3,VND,VKD
36823,vietnam,Vietnam Livestock,Vietnam Livestock Corporation JSC,VN000000VLC3,VND,VLC
36824,vietnam,Vinalines Logistics Viet Nam,Vinalines Logistics Viet Nam JSC,VN000000VLG4,VND,VLG
36825,vietnam,Vinacomin Motor,Vinacomin Motor Industry JSC,VN000000VMA5,VND,VMA
36826,vietnam,Viet Nam Land Invest,Viet Nam Land Investment Corp,VN000000VNI6,VND,VNI
36827,vietnam,VP Petrochemical,VP Petrochemical Transport JSC,VN000000VPA8,VND,VPA
36828,vietnam,Viet Nam Power,Viet Nam Power Development JSC,VN000000VPD2,VND,VPD
36829,vietnam,Viet Nam Rubber,Viet Nam Rubber Industrial Zone and Urban Development JSC,VN000000VRG1,VND,VRG
36830,vietnam,Ba Ria Vung Tau,Ba Ria Vung Tau Tourist JSC,VN000000VTG7,VND,VTG
36831,vietnam,Vietnam Water Sanitation,Vietnam Water Sanitation and Environment JSC,VN000000VWS6,VND,VWS
36832,vietnam,Xuan Hoa Vietnam,Xuan Hoa Viet Nam JSC,VN000000XHC7,VND,XHC
36833,vietnam,Industrial Construction,Industrial Construction JSC,VN000000ICC9,VND,ICC
36834,vietnam,MDF VRG Quang Tri Wood,MDF VRG Quang Tri Wood JSC,VN000000MDF2,VND,MDF
36835,vietnam,Noi Bai Airport Services,Noi Bai Airport Services JSC,VN000000NAS9,VND,NAS
36836,vietnam,Lang Son Water Supply,Lang Son Water Supply and Drainage JSC,VN000000NLS6,VND,NLS
36837,vietnam,Power Engineering,Power Engineering JSC,VN000000PEC0,VND,PEC
36838,vietnam,Phu Khanh Railway,Phu Khanh Railway JSC,VN000000PKR5,VND,PKR
36839,vietnam,Sai Gon Port Stevedoring,Sai Gon Port Stevedoring and Service JSC,VN000000SAC2,VND,SAC
36840,vietnam,Saigon-Baclieu Beer,Saigon-Baclieu Beer JSC,VN000000SBL1,VND,SBL
36841,vietnam,Tan Hoa Water Supply,Tan Hoa Water Supply JSC,VN000000THW3,VND,THW
36842,vietnam,Tan Mai General Wood,Tan Mai General Wood JSC,VN000000TMW3,VND,TMW
36843,vietnam,Ben Thanh Material,Ben Thanh Material JSC,VN000000VT14,VND,VT1
36844,vietnam,X18 Cement,X18 Cement JSC,VN000000X180,VND,X18
36845,vietnam,AMECC Mechanical,AMECC Mechanical Construction JSC,VN000000AMS1,VND,AMS
36846,vietnam,Phunhuan Service,Phunhuan Service JSC,VN000000MSC7,VND,MSC
36847,vietnam,Nghiabinh Rail Way,Nghiabinh Rail Way JSC,VN000000NBR9,VND,NBR
36848,vietnam,Phu Tho Cement,Phu Tho Cement JSC,VN000000PTE4,VND,PTE
36849,vietnam,Thongnhat Flat,Thongnhat Flat Steel JSC,VN000000TNS9,VND,TNS
36850,vietnam,Union of Survey,Union of Survey and Construction JSC,VN000000USC0,VND,USC
36851,vietnam,YenBinh Cement,YenBinh Cement JSC,VN000000VCX8,VND,VCX
36852,vietnam,Campha Electrical,Campha Electrical Equipment JSC,VN000000VEE4,VND,VEE
36853,vietnam,Vinh Ha Food,Vinh Ha Food Processing and Construction JSC,VN000000VHF4,VND,VHF
36854,vietnam,Vung Tau Intourco,Vung Tau Intourco Resort JSC,VN000000VIR7,VND,VIR
36855,vietnam,Vinacomin Quacontrol,Vinacomin Quacontrol JSC,VN000000VQC2,VND,VQC
36856,vietnam,Duc Quan Invest,Duc Quan Investment and Development JSC,VN000000FTM8,VND,FTM
36857,vietnam,Tam Duc Cardiology,Tam Duc Cardiology Hospital JSC,VN000000TTD8,VND,TTD
36858,vietnam,Electrical Mechanical Equipment,Electrical Mechanical Equipment and Spare Parts JSC,VN000000EMG8,VND,EMG
36859,vietnam,Dong Nai Brick and Tile,Dong Nai Brick and Tile Corp,VN000000GND8,VND,GND
36860,vietnam,One World Services,One World Services JSC,VN000000ONW2,VND,ONW
36861,vietnam,Petrolimex Infor Tech,Petrolimex Information Technology and Telecommunication JSC,VN000000PIA5,VND,PIA
36862,vietnam,Petrovietnam Oil Nam Dinh,Petrovietnam Oil Nam Dinh JSC,VN000000PND9,VND,PND
36863,vietnam,SaoBacDau Tech,SaoBacDau Technologies Corp,VN000000SBD8,VND,SBD
36864,vietnam,Thanh An 77,Thanh An 77 JSC,VN000000X776,VND,X77
36865,vietnam,Sai Gon Quang Ngai Beer,Sai Gon Quang Ngai Beer JSC,VN000000BSQ0,VND,BSQ
36866,vietnam,Cho Lon Investment,Cho Lon Investment and Import Export Corp,VN000000CLX9,VND,CLX
36867,vietnam,EVN Intl,EVN International JSC,VN000000EIC5,VND,EIC
36868,vietnam,Halong Beer Beverage,Halong Beer and Beverage JSC,VN000000HLB4,VND,HLB
36869,vietnam,Ha Thai Railway,Ha Thai Railway JSC,VN000000HTR3,VND,HTR
36870,vietnam,Haiphong Port Tugboat,Haiphong Port Tugboat and Transport JSC,VN000000TUG9,VND,TUG
36871,vietnam,Vietjet Aviation,Vietjet Aviation JSC,VN000000VJC7,VND,VJC
36872,vietnam,Thuduc Centrifugal,Thuduc Centrifugal Concrete JSC,VN000000BTD6,VND,BTD
36873,vietnam,Ben Thanh Tourist,Ben Thanh Tourist Service Corp,VN000000BTV8,VND,BTV
36874,vietnam,A Dong Paint,A Dong Paint JSC,VN000000ADP6,VND,ADP
36875,vietnam,Ha Noi Hai Phong Beer,Ha Noi Hai Phong Beer JSC,VN000000BHP5,VND,BHP
36876,vietnam,Binh Trieu Construction,Binh Trieu Construction and Engineering JSC,VN000000BTC8,VND,BTC
36877,vietnam,Bao Loc Supply Sewerage,Bao Loc Supply Sewerage and Construction JSC,VN000000BWA6,VND,BWA
36878,vietnam,Hai Phong Cua Cam,Hai Phong Cua Cam Port JSC,VN000000CCP4,VND,CCP
36879,vietnam,Chemical Industry Eng,Chemical Industry Engineering JSC,VN000000CEC8,VND,CEC
36880,vietnam,Dong Anh Licogi,Dong Anh Licogi Mechanical JSC,VN000000CKD3,VND,CKD
36881,vietnam,Construction and Materials,Construction and Materials Trading JSC,VN000000CNT3,VND,CNT
36882,vietnam,Dong A Packaging,Dong A Packaging JSC,VN000000DAP6,VND,DAP
36883,vietnam,DongDo Marine,DongDo Marine JSC,VN000000DDM7,VND,DDM
36884,vietnam,Dona Transportation,Dona Transportation Construction JSC,VN000000DGT5,VND,DGT
36885,vietnam,Dongnai Pharma,Dongnai Pharmaceutical JSC,VN000000DPP4,VND,DPP
36886,vietnam,Hai Phong Port Trading,Hai Phong Port Trading and Services JSC,VN000000DVC0,VND,DVC
36887,vietnam,Power Investment Trade,Power Investment Trade Service JSC,VN000000EIN2,VND,EIN
36888,vietnam,Binh Long Rubber Industrial,Binh Long Rubber Industrial Park Corp,VN000000MH35,VND,MH3
36889,vietnam,Nha Trang Urban,Nha Trang Urban Environmental JSC,VN000000NUE7,VND,NUE
36890,vietnam,Special Aquatic,Special Aquatic Products JSC,VN000000SPV0,VND,SPV
36891,vietnam,Hydro Power No3,Hydro Power JSC Power No3,VN000000DRL9,VND,DRL
36892,vietnam,Do Thanh Tech,Do Thanh Technology Corp,VN000000DTT8,VND,DTT
36893,vietnam,Saigon Viendong Tech,Saigon Viendong Technology JSC,VN000000SVT2,VND,SVT
36894,vietnam,VMG Media,VMG Media JSC,VN000000ABC8,VND,ABC
36895,vietnam,Sai Gon Export Foodstuffs,Sai Gon Export Foodstuffs and Agricultural Products JSC,VN000000AGX3,VND,AGX
36896,vietnam,Armephaco,Armephaco JSC,VN000000AMP7,VND,AMP
36897,vietnam,Protrade Garment,Protrade Garment JSC,VN000000BDG3,VND,BDG
36898,vietnam,Bao Long Insurance,Bao Long Insurance Corp,VN000000BLI2,VND,BLI
36899,vietnam,Ha Noi Thai Binh Beer,Ha Noi Thai Binh Beer JSC,VN000000BTB0,VND,BTB
36900,vietnam,Vietnam Prosperity,Vietnam Prosperity Joint Stock Commercial Bank,VN000000VPB6,VND,VPB
36901,vietnam,Vincom Retail,Vincom Retail JSC,VN000000VRE6,VND,VRE
36902,vietnam,Ho Chi Minh City Develop,Ho Chi Minh City Development Joint Stock Commercial Bank,VN000000HDB1,VND,HDB
36903,vietnam,Vinhomes,Vinhomes JSC,VN000000VHM0,VND,VHM
36904,vietnam,Techcombank,Vietnam Technological And Commercial Joint Stock Bank,VN000000TCB8,VND,TCB
36905,vietnam,Petrolimex Installation III,Petrolimex Installation No III JSC,VN000000PEN7,VND,PEN
36906,vietnam,Thong Nhat,Thong Nhat JSC,VN000000BAX4,VND,BAX
36907,vietnam,1369 Construction,1369 Construction JSC,VN000000C697,VND,C69
36908,vietnam,Vi Na Ta Ba Trading,Vi Na Ta Ba Trading & Investment JSC,VN000000VTJ1,VND,VTJ
36909,vietnam,Tay Ninh Tourist,Tay Ninh Tourist - Trading JSC,VN000000TTT4,VND,TTT
36910,vietnam,Khang Minh Brick,Khang Minh Brick JSC,VN000000GKM5,VND,GKM
36911,vietnam,Central Container,Central Container JSC,VN000000VSM7,VND,VSM
36912,vietnam,Artex Securities,Artex Securities JSC,VN000000ART8,VND,ART
36913,vietnam,Tech-Vina,Tech-Vina JSC,VN000000CET2,VND,CET
36914,vietnam,Song Hong Aluminum,Song Hong Aluminum JSC,VN000000NSH4,VND,NSH
36915,vietnam,Riverway Management 3,Riverway Management JSC No3,VN000000DS33,VND,DS3
36916,vietnam,Me Lin Steel,Me Lin Steel JSC,VN000000MEL8,VND,MEL
36917,vietnam,Cam Ranh Airport,Cam Ranh International Airport Services JSC,VN000000CIA3,VND,CIA
36918,vietnam,Thanh Dat Invest,Thanh Dat Investment Development JSC,VN000000DTD2,VND,DTD
36919,vietnam,Angiang Port,Angiang Port JSC,VN000000CAG7,VND,CAG
36920,vietnam,Kien Hung,Kien Hung JSC VN,VN000000KHS0,VND,KHS
36921,vietnam,Nha Be Water,Nha Be Water Supply JSC,VN000000NBW9,VND,NBW
36922,vietnam,Ninh Binh Phosphate,Ninh Binh Phosphate Fertilizer JSC,VN000000NFC2,VND,NFC
36923,vietnam,Thang Long,Thang Long Joint Stock Corp,VN000000TTL1,VND,TTL
36924,vietnam,X20,X20 JSC,VN000000X206,VND,X20
36925,vietnam,Nghe Tinh Port,Nghe Tinh Port JSC,VN000000NAP5,VND,NAP
36926,vietnam,Netland Real Estate,Netland Real Estate Joint Stock Company,VN000000NRC7,VND,NRC
36927,vietnam,Everest Securities,Everest Securities JSC,VN000000EVS4,VND,EVS
36928,vietnam,Hai Phong Hoang Ha Paper,Hai Phong Hoang Ha Paper JSC,VN000000HHP2,VND,HHP
36929,vietnam,Viet Tien Son Real Estate,Viet Tien Son Real Estate Holding Co,VN000000AAV0,VND,AAV
36930,vietnam,TDT Invest,TDT Investment and Development JSC,VN000000TDT8,VND,TDT
36931,vietnam,Son Ha Develop,Son Ha Development of Renewable Energy JSC,VN000000SHE3,VND,SHE
36932,vietnam,Trung An Hi-Tech,Trung An Hi-Tech Farming JSC,VN000000TAR8,VND,TAR
36933,vietnam,Viet Nam Herbs,Viet Nam Herbs and Foods JSC,VN000000VHE7,VND,VHE
36934,vietnam,Hanoi Battery,Hanoi Battery JSC,VN000000PHN0,VND,PHN
36935,vietnam,Indochine Import Export,Indochine Import Export Investment Industrial JSC,VN000000DDG9,VND,DDG
36936,vietnam,Dat Phuong,Dat Phuong JSC,VN000000DPG3,VND,DPG
36937,vietnam,Gia Lai Electricity,Gia Lai Electricity JSC,VN000000GEG0,VND,GEG
36938,vietnam,LDG Investment,LDG Investment JSC,VN000000LDG2,VND,LDG
36939,vietnam,Hoi An Tourist,Hoi An Tourist Service JSC,VN000000HOT0,VND,HOT
36940,vietnam,Vietnam National Petro,Vietnam National Petroleum Group,VN000000PLX1,VND,PLX
36941,vietnam,CII Infrastructure,CII Infrastructure Construction JSC,VN000000CEE4,VND,CEE
36942,vietnam,Siam Brothers Vietnam,Siam Brothers Vietnam JSC,VN000000SBV0,VND,SBV
36943,vietnam,City Auto,City Auto Corp,VN000000CTF9,VND,CTF
36944,vietnam,Transport and Industry,Transport and Industry Development Investment JSC,VN000000TCD4,VND,TCD
36945,vietnam,Thanh Nam,Thanh Nam Group JSC,VN000000TNI0,VND,TNI
36946,vietnam,Everland Investment,Everland Investment JSC,VN000000EVG9,VND,EVG
36947,vietnam,Bamboo Capital,Bamboo Capital JSC,VN000000BCG5,VND,BCG
36948,vietnam,Digiworld,Digiworld Corp,VN000000DGW9,VND,DGW
36949,vietnam,An Phat Yen Bai Mineral Plastic,An Phat Yen Bai Mineral & Plastic JSC,VN000000HII5,VND,HII
36950,vietnam,Central Power Real Estate,Central Power Real Estate JSC,VN000000LEC9,VND,LEC
36951,vietnam,Thai Duong Petrol,Thai Duong Petrol JSC,VN000000TDG5,VND,TDG
36952,vietnam,Electrical Equipment,Electrical Equipment JSC,VN000000THI2,VND,THI
36953,vietnam,Ha Tay Trading,Ha Tay Trading JSC,VN000000HTT9,VND,HTT
36954,vietnam,Sai Gon Cargo,Sai Gon Cargo Service Corp,VN000000SCS4,VND,SCS
36955,vietnam,Viet Capital,Viet Capital Securities JSC,VN000000VCI9,VND,VCI
36956,vietnam,Sunstar Investment,Sunstar Investment JSC,VN000000SJF6,VND,SJF
